Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2021-04-16;Cuba;91448;500;86142;0.55;94.20;5.26

2021-04-16;Costa Rica;228577;3071;196974;1.34;86.17;12.48

2021-04-16;Colombie;2619422;67564;2442453;2.58;93.24;4.18

2021-04-16;Chine;90483;4636;85538;5.12;94.53;0.34

2021-04-16;Cameroun;61731;919;35261;1.49;57.12;41.39

2021-04-16;Chili;1109311;24923;1037539;2.25;93.53;4.22

2021-04-16;Côte d'Ivoire;45474;274;44993;0.60;98.94;0.46

2021-04-16;Suisse;632399;10505;317600;1.66;50.22;48.12

2021-04-16;Congo (Brazzaville);10084;139;8208;1.38;81.40;17.23

2021-04-16;République Centrafricaine;5728;75;5112;1.31;89.25;9.44

2021-04-16;Rép. Dém. du Congo;28859;745;25841;2.58;89.54;7.88

2021-04-16;Canada;1113837;23531;1006819;2.11;90.39;7.50

2021-04-16;Belize;12538;318;12143;2.54;96.85;0.61

2021-04-16;Bélarus;341539;2403;331972;0.70;97.20;2.10

2021-04-16;Botswana;44075;671;39493;1.52;89.60;8.87

2021-04-16;Bhoutan;941;1;876;0.11;93.09;6.80

2021-04-16;Bahamas;9634;194;8984;2.01;93.25;4.73

2021-04-16;Brésil;13832455;368749;12163831;2.67;87.94;9.40

2021-04-16;Bolivie;287360;12625;236455;4.39;82.29;13.32

2021-04-16;Brunéi Darussalam;221;3;206;1.36;93.21;5.43

2021-04-16;Saint Barthélemy;934;1;462;0.11;49.46;50.43

2021-04-16;Bénin;7611;95;6728;1.25;88.40;10.35

2021-04-16;Burundi;3477;6;773;0.17;22.23;77.60

2021-04-16;Bahreïn;162089;581;150179;0.36;92.65;6.99

2021-04-16;Bulgarie;384887;15100;304033;3.92;78.99;17.08

2021-04-16;Burkina Faso;13083;154;12742;1.18;97.39;1.43

2021-04-16;Belgique;943213;23681;0;2.51;0.00;97.49

2021-04-16;Bangladesh;711779;10182;602908;1.43;84.70;13.87

2021-04-16;Barbade;3765;44;3648;1.17;96.89;1.94

2021-04-16;Bosnie-Herzégovine;188994;7788;145863;4.12;77.18;18.70

2021-04-16;Azerbaïdjan;296374;4077;260193;1.38;87.79;10.83

2021-04-16;Australie;29499;910;23147;3.08;78.47;18.45

2021-04-16;Autriche;589299;9843;550470;1.67;93.41;4.92

2021-04-16;Argentine;2658628;59084;2324107;2.22;87.42;10.36

2021-04-16;Angola;24122;560;22203;2.32;92.04;5.63

2021-04-16;Arménie;207103;3835;186200;1.85;89.91;8.24

2021-04-16;Albanie;129307;2337;100600;1.81;77.80;20.39

2021-04-16;Antigua-et-Barbuda;1213;31;949;2.56;78.24;19.21

2021-04-16;Afghanistan;57612;2535;52105;4.40;90.44;5.16

2021-04-16;Émirats Arabes Unis;493266;1547;476518;0.31;96.60;3.08

2021-04-16;Andorre;12712;123;12105;0.97;95.22;3.81

2021-04-15;Andorre;12641;121;11989;0.96;94.84;4.20

2021-04-15;Émirats Arabes Unis;491423;1545;475012;0.31;96.66;3.03

2021-04-15;Afghanistan;57534;2533;52083;4.40;90.53;5.07

2021-04-15;Antigua-et-Barbuda;1209;31;947;2.56;78.33;19.11

2021-04-15;Albanie;129128;2335;100013;1.81;77.45;20.74

2021-04-15;Arménie;206142;3817;185125;1.85;89.80;8.34

2021-04-15;Angola;23951;557;22175;2.33;92.58;5.09

2021-04-15;Argentine;2629156;58925;2300232;2.24;87.49;10.27

2021-04-15;Autriche;586883;9813;547604;1.67;93.31;5.02

2021-04-15;Australie;29484;910;23114;3.09;78.40;18.52

2021-04-15;Azerbaïdjan;294211;4045;257942;1.37;87.67;10.95

2021-04-15;Bosnie-Herzégovine;187715;7702;144932;4.10;77.21;18.69

2021-04-15;Barbade;3753;44;3638;1.17;96.94;1.89

2021-04-15;Bangladesh;707362;10081;597214;1.43;84.43;14.15

2021-04-15;Belgique;939309;23636;0;2.52;0.00;97.48

2021-04-15;Burkina Faso;13064;154;12730;1.18;97.44;1.38

2021-04-15;Bulgarie;382761;14979;300391;3.91;78.48;17.61

2021-04-15;Bahreïn;160934;574;149159;0.36;92.68;6.96

2021-04-15;Burundi;3424;6;773;0.18;22.58;77.25

2021-04-15;Bénin;7611;95;6728;1.25;88.40;10.35

2021-04-15;Saint Barthélemy;934;1;462;0.11;49.46;50.43

2021-04-15;Brunéi Darussalam;221;3;206;1.36;93.21;5.43

2021-04-15;Bolivie;286114;12603;235495;4.40;82.31;13.29

2021-04-15;Brésil;13746681;365444;12084851;2.66;87.91;9.43

2021-04-15;Bahamas;9505;190;8965;2.00;94.32;3.68

2021-04-15;Bhoutan;934;1;876;0.11;93.79;6.10

2021-04-15;Botswana;44075;671;39493;1.52;89.60;8.87

2021-04-15;Bélarus;340023;2393;330483;0.70;97.19;2.10

2021-04-15;Belize;12529;318;12141;2.54;96.90;0.56

2021-04-15;Canada;1104508;23482;999374;2.13;90.48;7.39

2021-04-15;Rép. Dém. du Congo;28769;745;25841;2.59;89.82;7.59

2021-04-15;République Centrafricaine;5682;75;5112;1.32;89.97;8.71

2021-04-15;Congo (Brazzaville);10084;139;8208;1.38;81.40;17.23

2021-04-15;Suisse;630194;10498;317600;1.67;50.40;47.94

2021-04-15;Côte d'Ivoire;45444;273;44925;0.60;98.86;0.54

2021-04-15;Chili;1101698;24766;1033189;2.25;93.78;3.97

2021-04-15;Cameroun;61731;919;35261;1.49;57.12;41.39

2021-04-15;Chine;90468;4636;85533;5.12;94.55;0.33

2021-04-15;Colombie;2602719;67199;2432061;2.58;93.44;3.98

2021-04-15;Costa Rica;227533;3065;196752;1.35;86.47;12.18

2021-04-15;Cuba;90408;491;85121;0.54;94.15;5.30

2021-04-15;Cap-vert;19780;188;17802;0.95;90.00;9.05

2021-04-15;Chypre;53944;283;39061;0.52;72.41;27.07

2021-04-15;République Tchèque;1593847;28229;1483559;1.77;93.08;5.15

2021-04-15;Allemagne;3110252;79672;2747460;2.56;88.34;9.10

2021-04-15;Djibouti;10275;110;8745;1.07;85.11;13.82

2021-04-15;Danemark;240361;2449;229403;1.02;95.44;3.54

2021-04-15;Dominique;165;0;159;0.00;96.36;3.64

2021-04-15;République Dominicaine;259639;3405;217613;1.31;83.81;14.87

2021-04-15;Algérie;119142;3144;83048;2.64;69.71;27.66

2021-04-15;Équateur;355431;17489;298604;4.92;84.01;11.07

2021-04-15;Estonie;116200;1064;99096;0.92;85.28;13.80

2021-04-15;Égypte;213798;12611;161470;5.90;75.52;18.58

2021-04-15;Érythrée;3486;10;3280;0.29;94.09;5.62

2021-04-15;Espagne;3396685;76882;150376;2.26;4.43;93.31

2021-04-15;Éthiopie;236554;3285;175879;1.39;74.35;24.26

2021-04-15;Finlande;83253;885;46000;1.06;55.25;43.68

2021-04-15;Fidji;68;2;64;2.94;94.12;2.94

2021-04-15;Îles Féroé;662;1;660;0.15;99.70;0.15

2021-04-15;France;5150237;99432;285011;1.93;5.53;92.54

2021-04-15;Gabon;21566;132;18219;0.61;84.48;14.91

2021-04-15;Royaume-Uni;4391806;127344;9673;2.90;0.22;96.88

2021-04-15;Géorgie;292244;3908;279389;1.34;95.60;3.06

2021-04-15;Grenade;155;1;152;0.65;98.06;1.29

2021-04-15;Guyane Française;17806;95;9995;0.53;56.13;43.33

2021-04-15;Ghana;91545;766;89400;0.84;97.66;1.51

2021-04-15;Gibraltar;4290;94;4181;2.19;97.46;0.35

2021-04-15;Gambie;5694;170;5176;2.99;90.90;6.11

2021-04-15;Guinée;21299;136;18815;0.64;88.34;11.02

2021-04-15;Guadeloupe;12304;189;2242;1.54;18.22;80.24

2021-04-15;Guinée Équatoriale;7259;106;6885;1.46;94.85;3.69

2021-04-15;Grèce;308006;9239;93764;3.00;30.44;66.56

2021-04-15;Guatemala;208694;7120;188695;3.41;90.42;6.17

2021-04-15;Guinée-Bissau;3706;66;3106;1.78;83.81;14.41

2021-04-15;Guyana;11527;263;10015;2.28;86.88;10.84

2021-04-15;Hong-Kong;11618;209;11246;1.80;96.80;1.40

2021-04-15;Honduras;198975;4929;76214;2.48;38.30;59.22

2021-04-15;Croatie;300900;6442;279151;2.14;92.77;5.09

2021-04-15;Haïti;12857;252;11723;1.96;91.18;6.86

2021-04-15;Hongrie;736982;24521;440498;3.33;59.77;36.90

2021-04-15;Indonésie;1589359;43073;1438254;2.71;90.49;6.80

2021-04-15;Irlande;242402;4820;23364;1.99;9.64;88.37

2021-04-15;Israël;836902;6315;827934;0.75;98.93;0.32

2021-04-15;Inde;14291917;174308;12547866;1.22;87.80;10.98

2021-04-15;Iraq;956860;14885;837336;1.56;87.51;10.94

2021-04-15;Iran;2168872;65680;1749041;3.03;80.64;16.33

2021-04-15;Islande;6279;29;6170;0.46;98.26;1.27

2021-04-15;Italie;3826156;115937;3200196;3.03;83.64;13.33

2021-04-15;Jamaïque;43240;697;19369;1.61;44.79;53.59

2021-04-15;Jordanie;679138;8057;621870;1.19;91.57;7.25

2021-04-15;Japon;521796;9506;473414;1.82;90.73;7.45

2021-04-15;Kenya;149219;2424;99580;1.62;66.73;31.64

2021-04-15;Kirghizistan;91144;1540;86491;1.69;94.89;3.42

2021-04-15;Cambodge;5218;36;2319;0.69;44.44;54.87

2021-04-15;Comores;3809;146;3589;3.83;94.22;1.94

2021-04-15;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-15;Corée du Sud;112789;1790;103062;1.59;91.38;7.04

2021-04-15;Koweït;253066;1428;236384;0.56;93.41;6.03

2021-04-15;Kazakhstan;333046;3282;292103;0.99;87.71;11.31

2021-04-15;Laos;53;0;49;0.00;92.45;7.55

2021-04-15;Liban;504800;6809;416624;1.35;82.53;16.12

2021-04-15;Sainte-Lucie;4355;64;4225;1.47;97.01;1.52

2021-04-15;Liechtenstein;2780;56;2657;2.01;95.58;2.41

2021-04-15;Sri Lanka;95949;608;92308;0.63;96.21;3.16

2021-04-15;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-15;Lesotho;10709;315;5028;2.94;46.95;50.11

2021-04-15;Lituanie;230462;3730;208890;1.62;90.64;7.74

2021-04-15;Luxembourg;64549;785;60563;1.22;93.82;4.96

2021-04-15;Lettonie;109731;2030;101088;1.85;92.12;6.03

2021-04-15;Libye;170558;2873;155712;1.68;91.30;7.02

2021-04-15;Maroc;504260;8927;490366;1.77;97.24;0.99

2021-04-15;Monaco;2387;31;2268;1.30;95.01;3.69

2021-04-15;Moldavie;244177;5493;227569;2.25;93.20;4.55

2021-04-15;Montenegro;95042;1412;89965;1.49;94.66;3.86

2021-04-15;Saint Martin;1702;12;1399;0.71;82.20;17.10

2021-04-15;Madagascar;30207;527;24893;1.74;82.41;15.85

2021-04-15;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-15;Macédoine;145001;4357;120707;3.00;83.25;13.75

2021-04-15;Mali;12706;421;7261;3.31;57.15;39.54

2021-04-15;Birmanie;142610;3206;131879;2.25;92.48;5.28

2021-04-15;Mongolie;18565;31;10638;0.17;57.30;42.53

2021-04-15;Macao;49;0;48;0.00;97.96;2.04

2021-04-15;Martinique;8887;59;98;0.66;1.10;98.23

2021-04-15;Mauritanie;18072;452;17453;2.50;96.57;0.92

2021-04-15;Malte;29833;403;28842;1.35;96.68;1.97

2021-04-15;Maurice;1202;15;865;1.25;71.96;26.79

2021-04-15;Maldives;25939;67;23242;0.26;89.60;10.14

2021-04-15;Malawi;33902;1134;31691;3.34;93.48;3.18

2021-04-15;Mexique;2295435;211213;1765244;9.20;76.90;13.90

2021-04-15;Malaisie;367977;1363;349039;0.37;94.85;4.78

2021-04-15;Mozambique;69002;794;61112;1.15;88.57;10.28

2021-04-15;Namibie;46185;596;44322;1.29;95.97;2.74

2021-04-15;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-15;Niger;5113;190;4767;3.72;93.23;3.05

2021-04-15;Nigéria;164080;2061;154285;1.26;94.03;4.71

2021-04-15;Nicaragua;6778;180;4225;2.66;62.33;35.01

2021-04-15;Pays-Bas;1402433;17063;19908;1.22;1.42;97.36

2021-04-15;Norvège;106224;707;17998;0.67;16.94;82.39

2021-04-15;Népal;282054;3066;274604;1.09;97.36;1.55

2021-04-15;Nouvelle-Zélande;2591;26;2464;1.00;95.10;3.90

2021-04-15;Oman;176668;1821;156845;1.03;88.78;10.19

2021-04-15;Panama;359830;6183;349718;1.72;97.19;1.09

2021-04-15;Pérou;1667737;55812;1592937;3.35;95.51;1.14

2021-04-15;Polynésie Française;18680;141;4842;0.75;25.92;73.32

2021-04-15;Papouasie-Nouvelle-Guinée;9188;82;846;0.89;9.21;89.90

2021-04-15;Philippines;904285;15594;705164;1.72;77.98;20.30

2021-04-15;Pakistan;745182;15982;650775;2.14;87.33;10.52

2021-04-15;Pologne;2642242;60612;2238638;2.29;84.72;12.98

2021-04-15;Palestine;276407;2937;241343;1.06;87.31;11.62

2021-04-15;Portugal;829358;16933;787011;2.04;94.89;3.06

2021-04-15;Paraguay;244528;5110;200259;2.09;81.90;16.01

2021-04-15;Qatar;193952;357;171985;0.18;88.67;11.14

2021-04-15;Réunion;18425;135;16794;0.73;91.15;8.12

2021-04-15;Roumanie;1020301;25800;925395;2.53;90.70;6.77

2021-04-15;Serbie;654870;5881;0;0.90;0.00;99.10

2021-04-15;Russie;4622464;102667;4252526;2.22;92.00;5.78

2021-04-15;Rwanda;23744;321;21805;1.35;91.83;6.81

2021-04-15;Arabie Saoudite;402142;6791;386102;1.69;96.01;2.30

2021-04-15;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-15;Seychelles;4765;25;4351;0.52;91.31;8.16

2021-04-15;Soudan;32932;2208;25539;6.70;77.55;15.74

2021-04-15;Suède;892480;13761;0;1.54;0.00;98.46

2021-04-15;Singapour;60735;30;60417;0.05;99.48;0.47

2021-04-15;Slovénie;229967;4142;212815;1.80;92.54;5.66

2021-04-15;Slovaquie;373950;10877;255300;2.91;68.27;28.82

2021-04-15;Sierra Leone;4016;79;2833;1.97;70.54;27.49

2021-04-15;Saint-Marin;5010;86;4671;1.72;93.23;5.05

2021-04-15;Sénégal;39606;1085;38343;2.74;96.81;0.45

2021-04-15;Somalie;12837;656;5346;5.11;41.65;53.24

2021-04-15;Suriname;9458;185;8751;1.96;92.52;5.52

2021-04-15;Soudan du sud;10416;114;10148;1.09;97.43;1.48

2021-04-15;Sao Tomé-et-Principe;2271;35;2201;1.54;96.92;1.54

2021-04-15;El Salvador;67099;2064;63471;3.08;94.59;2.33

2021-04-15;Syrie;20713;1414;14469;6.83;69.85;23.32

2021-04-15;Eswatini;18412;670;17682;3.64;96.04;0.33

2021-04-15;Tchad;4673;168;4320;3.60;92.45;3.96

2021-04-15;Togo;12214;117;9543;0.96;78.13;20.91

2021-04-15;Thaïlande;37453;97;26873;0.26;71.75;27.99

2021-04-15;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-15;Timor-Leste;1138;2;564;0.18;49.56;50.26

2021-04-15;Tunisie;279376;9553;231285;3.42;82.79;13.79

2021-04-15;Turquie;4086957;35031;3535040;0.86;86.50;12.65

2021-04-15;Trinité-et-Tobago;8678;150;7843;1.73;90.38;7.89

2021-04-15;Taïwan;1068;11;1031;1.03;96.54;2.43

2021-04-15;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-15;Ukraine;1956454;40389;1502688;2.06;76.81;21.13

2021-04-15;Ouganda;41263;338;40898;0.82;99.12;0.07

2021-04-15;États-Unis;31495649;565363;0;1.80;0.00;98.20

2021-04-15;Uruguay;156499;1726;122637;1.10;78.36;20.53

2021-04-15;Ouzbékistan;85730;634;83462;0.74;97.35;1.91

2021-04-15;Vatican;27;0;15;0.00;55.56;44.44

2021-04-15;St-Vincent / Grenadines;1818;10;1677;0.55;92.24;7.21

2021-04-15;Venezuela;179365;1853;161820;1.03;90.22;8.75

2021-04-15;Viet Nam;2758;35;2445;1.27;88.65;10.08

2021-04-15;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-15;Samoa;3;0;2;0.00;66.67;33.33

2021-04-15;Kosovo;99210;2030;84540;2.05;85.21;12.74

2021-04-15;Yémen;5657;1097;2178;19.39;38.50;42.11

2021-04-15;Mayotte;19757;168;2964;0.85;15.00;84.15

2021-04-15;Afrique du Sud;1562931;53571;1488060;3.43;95.21;1.36

2021-04-15;Zambie;90532;1230;88283;1.36;97.52;1.13

2021-04-15;Zimbabwe;37422;1550;34961;4.14;93.42;2.43

2021-04-15;Autres;721;15;706;2.08;97.92;0.00

2021-04-14;Autres;721;15;706;2.08;97.92;0.00

2021-04-14;Zimbabwe;37369;1548;34946;4.14;93.52;2.34

2021-04-14;Zambie;90389;1229;88241;1.36;97.62;1.02

2021-04-14;Afrique du Sud;1561559;53498;1486873;3.43;95.22;1.36

2021-04-14;Mayotte;19706;167;2964;0.85;15.04;84.11

2021-04-14;Yémen;5582;1083;2128;19.40;38.12;42.48

2021-04-14;Kosovo;99210;2030;84540;2.05;85.21;12.74

2021-04-14;Samoa;3;0;2;0.00;66.67;33.33

2021-04-14;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-14;Viet Nam;2733;35;2445;1.28;89.46;9.26

2021-04-14;Venezuela;178094;1834;160620;1.03;90.19;8.78

2021-04-14;St-Vincent / Grenadines;1812;10;1677;0.55;92.55;6.90

2021-04-14;Vatican;27;0;15;0.00;55.56;44.44

2021-04-14;Ouzbékistan;85503;634;83264;0.74;97.38;1.88

2021-04-14;Uruguay;152089;1647;119388;1.08;78.50;20.42

2021-04-14;États-Unis;31421360;564476;0;1.80;0.00;98.20

2021-04-14;Ouganda;41237;338;40779;0.82;98.89;0.29

2021-04-14;Ukraine;1939901;39950;1491430;2.06;76.88;21.06

2021-04-14;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-14;Taïwan;1067;11;1029;1.03;96.44;2.53

2021-04-14;Trinité-et-Tobago;8596;148;7818;1.72;90.95;7.33

2021-04-14;Turquie;4025557;34734;3480146;0.86;86.45;12.69

2021-04-14;Tunisie;276727;9480;229754;3.43;83.03;13.55

2021-04-14;Timor-Leste;1103;2;564;0.18;51.13;48.69

2021-04-14;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-14;Thaïlande;35910;97;26873;0.27;74.83;24.90

2021-04-14;Togo;12214;117;9543;0.96;78.13;20.91

2021-04-14;Tchad;4662;167;4312;3.58;92.49;3.93

2021-04-14;Eswatini;18407;670;17682;3.64;96.06;0.30

2021-04-14;Syrie;20555;1402;14335;6.82;69.74;23.44

2021-04-14;El Salvador;66956;2060;63345;3.08;94.61;2.32

2021-04-14;Sao Tomé-et-Principe;2269;35;2196;1.54;96.78;1.67

2021-04-14;Soudan du sud;10403;114;10148;1.10;97.55;1.36

2021-04-14;Suriname;9417;184;8725;1.95;92.65;5.39

2021-04-14;Somalie;12837;656;5346;5.11;41.65;53.24

2021-04-14;Sénégal;39560;1084;38290;2.74;96.79;0.47

2021-04-14;Saint-Marin;5004;86;4625;1.72;92.43;5.86

2021-04-14;Sierra Leone;4013;79;2832;1.97;70.57;27.46

2021-04-14;Slovaquie;373107;10798;255300;2.89;68.43;28.68

2021-04-14;Slovénie;229076;4135;211485;1.81;92.32;5.87

2021-04-14;Singapour;60719;30;60392;0.05;99.46;0.49

2021-04-14;Suède;885385;13720;0;1.55;0.00;98.45

2021-04-14;Soudan;32932;2208;25539;6.70;77.55;15.74

2021-04-14;Seychelles;4633;25;4310;0.54;93.03;6.43

2021-04-14;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-14;Arabie Saoudite;401157;6781;385441;1.69;96.08;2.23

2021-04-14;Rwanda;23672;317;21594;1.34;91.22;7.44

2021-04-14;Russie;4613646;102275;4242411;2.22;91.95;5.83

2021-04-14;Serbie;651899;5846;0;0.90;0.00;99.10

2021-04-14;Roumanie;1016449;25605;920653;2.52;90.58;6.91

2021-04-14;Réunion;18425;135;16794;0.73;91.15;8.12

2021-04-14;Qatar;192963;348;171388;0.18;88.82;11.00

2021-04-14;Paraguay;242161;5040;198473;2.08;81.96;15.96

2021-04-14;Portugal;828857;16931;786469;2.04;94.89;3.07

2021-04-14;Palestine;274690;2923;239291;1.06;87.11;11.82

2021-04-14;Pologne;2621116;59930;2229801;2.29;85.07;12.64

2021-04-14;Pakistan;739818;15872;646652;2.15;87.41;10.45

2021-04-14;Philippines;892880;15447;704386;1.73;78.89;19.38

2021-04-14;Papouasie-Nouvelle-Guinée;8984;71;846;0.79;9.42;89.79

2021-04-14;Polynésie Française;18680;141;4842;0.75;25.92;73.32

2021-04-14;Pérou;1667737;55812;1592937;3.35;95.51;1.14

2021-04-14;Panama;359516;6177;349318;1.72;97.16;1.12

2021-04-14;Oman;175633;1807;155645;1.03;88.62;10.35

2021-04-14;Nouvelle-Zélande;2591;26;2464;1.00;95.10;3.90

2021-04-14;Népal;281564;3061;274447;1.09;97.47;1.44

2021-04-14;Norvège;105607;706;17998;0.67;17.04;82.29

2021-04-14;Pays-Bas;1393543;17048;19552;1.22;1.40;97.37

2021-04-14;Nicaragua;6778;180;4225;2.66;62.33;35.01

2021-04-14;Nigéria;164000;2061;154270;1.26;94.07;4.68

2021-04-14;Niger;5081;189;4760;3.72;93.68;2.60

2021-04-14;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-14;Namibie;46051;592;44162;1.29;95.90;2.82

2021-04-14;Mozambique;68927;794;59972;1.15;87.01;11.84

2021-04-14;Malaisie;365829;1353;347780;0.37;95.07;4.56

2021-04-14;Mexique;2291246;210812;1765244;9.20;77.04;13.76

2021-04-14;Malawi;33891;1134;31675;3.35;93.46;3.19

2021-04-14;Maldives;25844;67;23141;0.26;89.54;10.20

2021-04-14;Maurice;1201;15;841;1.25;70.02;28.73

2021-04-14;Malte;29778;403;28797;1.35;96.71;1.94

2021-04-14;Mauritanie;18066;452;17428;2.50;96.47;1.03

2021-04-14;Martinique;8887;59;98;0.66;1.10;98.23

2021-04-14;Macao;49;0;48;0.00;97.96;2.04

2021-04-14;Mongolie;18565;31;10638;0.17;57.30;42.53

2021-04-14;Birmanie;142605;3206;131874;2.25;92.48;5.28

2021-04-14;Mali;12467;419;7238;3.36;58.06;38.58

2021-04-14;Macédoine;144111;4322;119683;3.00;83.05;13.95

2021-04-14;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-14;Madagascar;29348;520;24695;1.77;84.15;14.08

2021-04-14;Saint Martin;1693;12;1399;0.71;82.63;16.66

2021-04-14;Montenegro;94859;1405;89615;1.48;94.47;4.05

2021-04-14;Moldavie;243365;5466;226325;2.25;93.00;4.76

2021-04-14;Monaco;2384;31;2266;1.30;95.05;3.65

2021-04-14;Maroc;503664;8920;489928;1.77;97.27;0.96

2021-04-14;Libye;170045;2834;155117;1.67;91.22;7.11

2021-04-14;Lettonie;109088;2019;99840;1.85;91.52;6.63

2021-04-14;Luxembourg;64334;784;60203;1.22;93.58;5.20

2021-04-14;Lituanie;229260;3718;208123;1.62;90.78;7.60

2021-04-14;Lesotho;10709;315;5028;2.94;46.95;50.11

2021-04-14;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-14;Sri Lanka;95719;602;92151;0.63;96.27;3.10

2021-04-14;Liechtenstein;2770;56;2646;2.02;95.52;2.45

2021-04-14;Sainte-Lucie;4355;64;4179;1.47;95.96;2.57

2021-04-14;Liban;502299;6778;413175;1.35;82.26;16.39

2021-04-14;Laos;53;0;49;0.00;92.45;7.55

2021-04-14;Kazakhstan;330319;3281;289836;0.99;87.74;11.26

2021-04-14;Koweït;251675;1423;235053;0.57;93.40;6.04

2021-04-14;Corée du Sud;112117;1788;102513;1.59;91.43;6.97

2021-04-14;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-14;Comores;3803;146;3582;3.84;94.19;1.97

2021-04-14;Cambodge;4874;35;2290;0.72;46.98;52.30

2021-04-14;Kirghizistan;90839;1534;86313;1.69;95.02;3.29

2021-04-14;Kenya;148128;2420;99580;1.63;67.23;31.14

2021-04-14;Japon;517281;9471;470851;1.83;91.02;7.14

2021-04-14;Jordanie;676175;7987;617096;1.18;91.26;7.56

2021-04-14;Jamaïque;43054;692;19248;1.61;44.71;53.69

2021-04-14;Italie;3809193;115557;3178976;3.03;83.46;13.51

2021-04-14;Islande;6275;29;6163;0.46;98.22;1.32

2021-04-14;Iran;2143794;65359;1739002;3.05;81.12;15.83

2021-04-14;Iraq;949050;14836;831519;1.56;87.62;10.82

2021-04-14;Inde;14074564;173123;12429564;1.23;88.31;10.46

2021-04-14;Israël;836590;6312;827562;0.75;98.92;0.32

2021-04-14;Irlande;242105;4812;23364;1.99;9.65;88.36

2021-04-14;Indonésie;1583182;42906;1431892;2.71;90.44;6.85

2021-04-14;Hongrie;731675;24265;435344;3.32;59.50;37.18

2021-04-14;Haïti;12855;251;11614;1.95;90.35;7.70

2021-04-14;Croatie;297973;6399;277694;2.15;93.19;4.66

2021-04-14;Honduras;198214;4905;76130;2.47;38.41;59.12

2021-04-14;Hong-Kong;11612;209;11237;1.80;96.77;1.43

2021-04-14;Guyana;11374;260;9880;2.29;86.86;10.85

2021-04-14;Guinée-Bissau;3694;66;3093;1.79;83.73;14.48

2021-04-14;Guatemala;207127;7089;187894;3.42;90.71;5.86

2021-04-14;Grèce;304184;9135;93764;3.00;30.82;66.17

2021-04-14;Guinée Équatoriale;7259;106;6885;1.46;94.85;3.69

2021-04-14;Guadeloupe;12304;189;2242;1.54;18.22;80.24

2021-04-14;Guinée;21299;136;18815;0.64;88.34;11.02

2021-04-14;Gambie;5682;170;5165;2.99;90.90;6.11

2021-04-14;Gibraltar;4290;94;4181;2.19;97.46;0.35

2021-04-14;Ghana;91477;763;89301;0.83;97.62;1.54

2021-04-14;Guyane Française;17706;94;9995;0.53;56.45;43.02

2021-04-14;Grenade;155;1;152;0.65;98.06;1.29

2021-04-14;Géorgie;291214;3901;278683;1.34;95.70;2.96

2021-04-14;Royaume-Uni;4389040;127313;9494;2.90;0.22;96.88

2021-04-14;Gabon;21566;132;18219;0.61;84.48;14.91

2021-04-14;France;5112343;99138;283127;1.94;5.54;92.52

2021-04-14;Îles Féroé;662;1;660;0.15;99.70;0.15

2021-04-14;Fidji;68;2;64;2.94;94.12;2.94

2021-04-14;Finlande;82964;881;46000;1.06;55.45;43.49
